building_type,building_period,location_id,structure_type,design_U_value_W_m2K,effective_thermal_mass_J_m2K,linear_thermal_bridges_W_mK,external_U_value_to_ambient_air_W_m2K,external_U_value_to_ground_W_m2K,internal_U_value_to_structure_W_m2K,total_U_value_W_m2K
ABL,1850-1964,LU,light_exterior_wall,2.7777777777777772,250947.7395454722,0.0,4.7393364928909945,0.0,6.711409395973154,2.7777777777777772
ABL,1850-1964,LU,light_partition_wall,2.7777777777777772,241756.42926378583,0.0,2.322880371660859,0.0,3.8535645472061657,1.4492753623188401
ABL,1850-1964,LU,partition_wall,2.7777777777777772,241756.42926378583,0.0,2.322880371660859,0.0,3.8535645472061657,1.4492753623188401
ABL,1850-1964,LU,roof,1.1627906976744187,1412543.8887903066,0.0,1.4534883720930234,0.0,5.813953488372094,1.1627906976744187
ABL,1850-1964,LU,separating_floor,0.7692307692307693,745790.6307494192,0.0,0.7555723460521345,0.0,3.2626427406199023,0.6134969325153374
ABL,1850-1964,NL,base_floor,0.7692307692307693,1059222.724013512,0.0,0.0,0.29209575694795625,3.5335689045936394,0.26979376794073917
ABL,1850-1964,NL,exterior_wall,2.7777777777777772,250947.7395454722,0.0,4.7393364928909945,0.0,6.711409395973154,2.7777777777777772
ABL,1850-1964,NL,light_exterior_wall,2.7777777777777772,250947.7395454722,0.0,4.7393364928909945,0.0,6.711409395973154,2.7777777777777772
ABL,1850-1964,NL,light_partition_wall,2.7777777777777772,241756.42926378583,0.0,2.322880371660859,0.0,3.8535645472061657,1.4492753623188401
ABL,1850-1964,NL,partition_wall,2.7777777777777772,241756.42926378583,0.0,2.322880371660859,0.0,3.8535645472061657,1.4492753623188401
ABL,1850-1964,NL,roof,1.1627906976744187,1412543.8887903066,0.0,1.4534883720930234,0.0,5.813953488372094,1.1627906976744187
ABL,1850-1964,NL,separating_floor,0.7692307692307693,745790.6307494192,0.0,0.7555723460521345,0.0,3.2626427406199023,0.6134969325153374
ABL,1850-1970,BE,base_floor,0.85,1064387.6966246816,0.0,0.0,0.30309162550162116,3.6948489458813296,0.28011366177029995
ABL,1850-1970,BE,exterior_wall,1.7,524209.9861290579,0.0,2.401469134058482,0.0,5.819924683327628,1.6999999999999997
ABL,1850-1970,BE,light_exterior_wall,1.7,524209.9861290579,0.0,2.401469134058482,0.0,5.819924683327628,1.6999999999999997
ABL,1850-1970,BE,light_partition_wall,1.7,453168.99855070736,0.0,1.5448225725839428,0.0,3.691238736293562,1.0890454836643177
ABL,1850-1970,BE,partition_wall,1.7,453168.99855070736,0.0,1.5448225725839428,0.0,3.691238736293562,1.0890454836643177
ABL,1850-1970,BE,roof,3.5,446484.9119858635,0.0,5.843071786310518,0.0,8.728179551122194,3.5
ABL,1850-1970,BE,separating_floor,0.85,747586.8367542804,0.0,0.8290862981296788,0.0,3.3297424346293214,0.6638032018742678
ABL,1850-1977,IE,base_floor,1.1259130434782607,1012643.5905826138,0.0,0.0,0.33297380260554593,4.1353618792964895,0.30816108460169117
ABL,1850-1977,IE,exterior_wall,1.896304593887826,455660.85277248285,0.0,2.765430910236725,0.0,6.033759696969207,1.896304593887826
ABL,1850-1977,IE,light_exterior_wall,1.896304593887826,455660.85277248285,0.0,2.765430910236725,0.0,6.033759696969207,1.896304593887826
ABL,1850-1977,IE,light_partition_wall,1.896304593887826,406668.11297623836,0.0,1.69642659668138,0.0,3.73319494651971,1.16639643251062
ABL,1850-1977,IE,partition_wall,1.896304593887826,406668.11297623836,0.0,1.69642659668138,0.0,3.73319494651971,1.16639643251062
ABL,1850-1977,IE,roof,2.3,836358.9628256211,0.0,3.275420108231272,0.0,7.723304231027534,2.2999999999999994
ABL,1850-1977,IE,separating_floor,1.1259130434782607,728979.1806233752,0.0,1.0726625309898234,0.0,3.497623679679476,0.8209047958389231
ABL,1850-1977,UK,base_floor,1.1259130434782607,1012643.5905826138,0.0,0.0,0.33297380260554593,4.1353618792964895,0.30816108460169117
ABL,1850-1977,UK,exterior_wall,1.896304593887826,455660.85277248285,0.0,2.765430910236725,0.0,6.033759696969207,1.896304593887826
ABL,1850-1977,UK,light_exterior_wall,1.896304593887826,455660.85277248285,0.0,2.765430910236725,0.0,6.033759696969207,1.896304593887826
ABL,1850-1977,UK,light_partition_wall,1.896304593887826,406668.11297623836,0.0,1.69642659668138,0.0,3.73319494651971,1.16639643251062
ABL,1850-1977,UK,partition_wall,1.896304593887826,406668.11297623836,0.0,1.69642659668138,0.0,3.73319494651971,1.16639643251062
ABL,1850-1977,UK,roof,2.3,836358.9628256211,0.0,3.275420108231272,0.0,7.723304231027534,2.2999999999999994
ABL,1850-1977,UK,separating_floor,1.1259130434782607,728979.1806233752,0.0,1.0726625309898234,0.0,3.497623679679476,0.8209047958389231
ABL,1850-1985,PL,base_floor,1.3000000000000003,215749.87483307344,0.0,0.0,0.34749172279134766,4.349280695884912,0.32178247255636794
ABL,1850-1985,PL,exterior_wall,1.3,1165105.1608006326,0.0,1.7261983800292127,0.0,5.265289590927501,1.3
ABL,1850-1985,PL,light_exterior_wall,1.3,1165105.1608006326,0.0,1.7261983800292127,0.0,5.265289590927501,1.3
ABL,1850-1985,PL,light_partition_wall,1.3,713004.6395678923,0.0,1.2205999718323086,0.0,3.5719192196730316,0.9097270818754374
ABL,1850-1985,PL,partition_wall,1.3,713004.6395678923,0.0,1.2205999718323086,0.0,3.5719192196730316,0.9097270818754374
ABL,1850-1985,PL,roof,1.3,229137.73330498833,0.0,1.6493275818320225,0.0,6.137865911237016,1.3
ABL,1850-1985,PL,separating_floor,1.3000000000000003,211336.70637187868,0.0,1.2205999718323086,0.0,3.5719192196730325,0.9097270818754376
ABL,1851-1930,DK,base_floor,0.743411306042885,348311.0097102606,0.0,0.0,0.28756480220665864,3.5887340923897835,0.2662316909794957
ABL,1851-1930,DK,exterior_wall,0.87,556080.0288341921,0.0,1.05476497623103,0.0,4.966555610483089,0.8700000000000001
ABL,1851-1930,DK,light_exterior_wall,0.87,556080.0288341921,0.0,1.05476497623103,0.0,4.966555610483089,0.8700000000000001
ABL,1851-1930,DK,light_partition_wall,0.87,473163.16488080774,0.0,1.4811855207504532,0.0,3.671401898192896,1.0553973936407728
ABL,1851-1930,DK,partition_wall,0.87,473163.16488080774,0.0,1.4811855207504532,0.0,3.671401898192896,1.0553973936407728
ABL,1851-1930,DK,roof,0.44999999999999996,367147.52688643994,0.0,0.5083389214562287,0.0,3.9210960529487005,0.44999999999999996
ABL,1851-1930,DK,separating_floor,0.743411306042885,330541.90985387884,0.0,0.8347571900527759,0.0,3.334530755347976,0.6676256377421503
ABL,1901-1920,IT,base_floor,1.87,448806.32538343855,0.0,0.0,0.38134926827622523,4.843179404832819,0.353513788080024
ABL,1901-1920,IT,exterior_wall,1.3730891997445471,667797.9811575388,0.0,1.843466386022329,0.0,5.381306446364391,1.3730891997445471
ABL,1901-1920,IT,light_exterior_wall,1.3730891997445471,667797.9811575388,0.0,1.843466386022329,0.0,5.381306446364391,1.3730891997445471
ABL,1901-1920,IT,light_partition_wall,1.3730891997445471,536614.1420799722,0.0,1.281442490587081,0.0,3.598232314801109,0.944925217987521
ABL,1901-1920,IT,partition_wall,1.3730891997445471,536614.1420799722,0.0,1.281442490587081,0.0,3.598232314801109,0.944925217987521
ABL,1901-1920,IT,roof,2.6,323171.68977358186,0.0,3.8438793613246602,0.0,8.03461063040791,2.6
ABL,1901-1920,IT,separating_floor,1.87,412702.8929202327,0.0,1.676385819748184,0.0,3.7280330140249798,1.156391070434729
ABL,1901-1936,ES,base_floor,1.72,852724.16669999,0.0,0.0,0.3739548287001082,4.736204427800418,0.3465892991952817
ABL,1901-1936,ES,exterior_wall,2.56,289949.9319944759,0.0,4.191773644223213,0.0,6.5762433210028775,2.5600000000000005
ABL,1901-1936,ES,light_exterior_wall,2.56,289949.9319944759,0.0,4.191773644223213,0.0,6.5762433210028775,2.5600000000000005
ABL,1901-1936,ES,light_partition_wall,2.56,276025.1905456816,0.0,2.175834636567621,0.0,3.830958936908895,1.3876843018213356
ABL,1901-1936,ES,partition_wall,2.56,276025.1905456816,0.0,2.175834636567621,0.0,3.830958936908895,1.3876843018213356
ABL,1901-1936,ES,roof,3.08,556859.3244405712,0.0,4.849477264139062,0.0,8.441131330848497,3.0800000000000005
ABL,1901-1936,ES,separating_floor,1.72,661997.1842486479,0.0,1.5604870171109217,0.0,3.695904422192617,1.0972186782342435
ABL,1901-1936,MT,base_floor,1.72,852724.16669999,0.0,0.0,0.3739548287001082,4.736204427800418,0.3465892991952817
ABL,1901-1936,MT,exterior_wall,2.56,289949.9319944759,0.0,4.191773644223213,0.0,6.5762433210028775,2.5600000000000005
ABL,1901-1936,MT,light_exterior_wall,2.56,289949.9319944759,0.0,4.191773644223213,0.0,6.5762433210028775,2.5600000000000005
ABL,1901-1936,MT,light_partition_wall,2.56,276025.1905456816,0.0,2.175834636567621,0.0,3.830958936908895,1.3876843018213356
ABL,1901-1936,MT,partition_wall,2.56,276025.1905456816,0.0,2.175834636567621,0.0,3.830958936908895,1.3876843018213356
ABL,1901-1936,MT,roof,3.08,556859.3244405712,0.0,4.849477264139062,0.0,8.441131330848497,3.0800000000000005
ABL,1901-1936,MT,separating_floor,1.72,661997.1842486479,0.0,1.5604870171109217,0.0,3.695904422192617,1.0972186782342435
ABL,1901-1936,PT,base_floor,1.72,852724.16669999,0.0,0.0,0.3739548287001082,4.736204427800418,0.3465892991952817
ABL,1901-1936,PT,exterior_wall,2.56,289949.9319944759,0.0,4.191773644223213,0.0,6.5762433210028775,2.5600000000000005
ABL,1901-1936,PT,light_exterior_wall,2.56,289949.9319944759,0.0,4.191773644223213,0.0,6.5762433210028775,2.5600000000000005
ABL,1901-1936,PT,light_partition_wall,2.56,276025.1905456816,0.0,2.175834636567621,0.0,3.830958936908895,1.3876843018213356
ABL,1901-1936,PT,partition_wall,2.56,276025.1905456816,0.0,2.175834636567621,0.0,3.830958936908895,1.3876843018213356
ABL,1901-1936,PT,roof,3.08,556859.3244405712,0.0,4.849477264139062,0.0,8.441131330848497,3.0800000000000005
ABL,1901-1936,PT,separating_floor,1.72,661997.1842486479,0.0,1.5604870171109217,0.0,3.695904422192617,1.0972186782342435
ABL,1915-1948,FR,base_floor,2.9,495250.5810276768,0.0,0.0,0.4159642899327649,5.333823799889645,0.38587165211789665
ABL,1915-1948,FR,exterior_wall,2.354275931411179,332690.4534024397,0.0,3.713563325502708,0.0,6.431864810197439,2.354275931411179
ABL,1915-1948,FR,light_exterior_wall,2.354275931411179,332690.4534024397,0.0,3.713563325502708,0.0,6.431864810197439,2.354275931411179
ABL,1915-1948,FR,light_partition_wall,2.354275931411179,312116.16865236603,0.0,2.032433185679785,0.0,3.8060736606061716,1.324926152973265
ABL,1915-1948,FR,partition_wall,2.354275931411179,312116.16865236603,0.0,2.032433185679785,0.0,3.8060736606061716,1.324926152973265
ABL,1915-1948,FR,roof,3.2000000000000006,522943.59643465985,0.0,5.121638924455828,0.0,8.528784648187633,3.2000000000000006
ABL,1915-1948,FR,separating_floor,2.9,447944.9349422011,0.0,2.4033481125429907,0.0,3.864863063903511,1.4818599897802758
ABL,1919-1944,AT,base_floor,0.8999999999999999,842621.875972417,0.0,0.0,0.30930640688936734,3.786285233487589,0.2859470337527415
ABL,1919-1944,AT,exterior_wall,1.9000000000000001,454476.34184775467,0.0,2.772508390485919,0.0,6.037496027963139,1.9000000000000001
ABL,1919-1944,AT,light_exterior_wall,1.9000000000000001,454476.34184775467,0.0,2.772508390485919,0.0,6.037496027963139,1.9000000000000001
ABL,1919-1944,AT,light_partition_wall,1.9000000000000001,405825.40185016615,0.0,1.699235344095157,0.0,3.7339097966001766,1.1677934849416103
ABL,1919-1944,AT,partition_wall,1.9000000000000001,405825.40185016615,0.0,1.699235344095157,0.0,3.7339097966001766,1.1677934849416103
ABL,1919-1944,AT,roof,0.7984790874524715,399115.6974148106,0.0,0.960482985729967,0.0,4.733994589720469,0.7984790874524715
ABL,1919-1944,AT,separating_floor,0.8999999999999999,657236.9322180903,0.0,0.8740834264070315,0.0,3.36637366747709,0.6939090208172706
ABL,1919-1944,CH,base_floor,0.8999999999999999,842621.875972417,0.0,0.0,0.30930640688936734,3.786285233487589,0.2859470337527415
ABL,1919-1944,CH,exterior_wall,1.9000000000000001,454476.34184775467,0.0,2.772508390485919,0.0,6.037496027963139,1.9000000000000001
ABL,1919-1944,CH,light_exterior_wall,1.9000000000000001,454476.34184775467,0.0,2.772508390485919,0.0,6.037496027963139,1.9000000000000001
ABL,1919-1944,CH,light_partition_wall,1.9000000000000001,405825.40185016615,0.0,1.699235344095157,0.0,3.7339097966001766,1.1677934849416103
ABL,1919-1944,CH,partition_wall,1.9000000000000001,405825.40185016615,0.0,1.699235344095157,0.0,3.7339097966001766,1.1677934849416103
ABL,1919-1944,CH,roof,0.7984790874524715,399115.6974148106,0.0,0.960482985729967,0.0,4.733994589720469,0.7984790874524715
ABL,1919-1944,CH,separating_floor,0.8999999999999999,657236.9322180903,0.0,0.8740834264070315,0.0,3.36637366747709,0.6939090208172706
ABL,1919-1948,DE,base_floor,1.0,1039146.1718249283,0.0,0.0,0.32058616709798937,3.952569169960474,0.2965347384866138
ABL,1919-1948,DE,exterior_wall,1.3999999999999997,654355.98574479,0.0,1.88730115934214,0.0,5.4221533694810224,1.3999999999999997
ABL,1919-1948,DE,light_exterior_wall,1.3999999999999997,654355.98574479,0.0,1.88730115934214,0.0,5.4221533694810224,1.3999999999999997
ABL,1919-1948,DE,light_partition_wall,1.3999999999999997,529564.6221804905,0.0,1.3036595586181208,0.0,3.6073177016232925,0.9575923392612857
ABL,1919-1948,DE,partition_wall,1.3999999999999997,529564.6221804905,0.0,1.3036595586181208,0.0,3.6073177016232925,0.9575923392612857
ABL,1919-1948,DE,roof,0.7483870967741936,427756.69031263766,0.0,0.895586918254532,0.0,4.5533050714397865,0.7483870967741935
ABL,1919-1948,DE,separating_floor,1.0,738681.4540106889,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
ABL,1921-1945,CZ,base_floor,1.5,917339.740785327,0.0,0.0,0.36133480578749066,4.552352048558421,0.3347635476378169
ABL,1921-1945,CZ,exterior_wall,1.252416116077212,732109.1126747302,0.0,1.6512249559916454,0.0,5.185493748324452,1.252416116077212
ABL,1921-1945,CZ,light_exterior_wall,1.252416116077212,732109.1126747302,0.0,1.6512249559916454,0.0,5.185493748324452,1.252416116077212
ABL,1921-1945,CZ,light_partition_wall,1.252416116077212,568318.2281934874,0.0,1.1805903828741537,0.0,3.5533719413439644,0.8861660599334032
ABL,1921-1945,CZ,partition_wall,1.252416116077212,568318.2281934874,0.0,1.1805903828741537,0.0,3.5533719413439644,0.8861660599334032
ABL,1921-1945,CZ,roof,0.8823529411764706,357963.9861286396,0.0,1.0706638115631693,0.0,5.016722408026756,0.8823529411764706
ABL,1921-1945,CZ,separating_floor,1.5,690899.0289029996,0.0,1.3853613484183793,0.0,3.6385688295936935,1.0033444816053512
ABL,1921-1945,IT,base_floor,1.8099999999999998,466980.63523255824,0.0,0.0,0.378494455653242,4.801952617196826,0.3508408475870507
ABL,1921-1945,IT,exterior_wall,1.3414659369692394,684004.5484245863,0.0,1.792410766231464,0.0,5.332044702431327,1.3414659369692394
ABL,1921-1945,IT,light_exterior_wall,1.3414659369692394,684004.5484245863,0.0,1.792410766231464,0.0,5.332044702431327,1.3414659369692394
ABL,1921-1945,IT,light_partition_wall,1.3414659369692394,544915.3257752806,0.0,1.2552083511771406,0.0,3.5871523774311815,0.9298406032610032
ABL,1921-1945,IT,partition_wall,1.3414659369692394,544915.3257752806,0.0,1.2552083511771406,0.0,3.5871523774311815,0.9298406032610032
ABL,1921-1945,IT,roof,2.48,346987.33593553334,0.0,3.611369990680335,0.0,7.916241062308477,2.4799999999999995
ABL,1921-1945,IT,separating_floor,1.8099999999999998,426701.6357709267,0.0,1.6303589041466064,0.0,3.7157550065179685,1.1331622112314532
ABL,1921-1945,SK,base_floor,1.5,917339.740785327,0.0,0.0,0.36133480578749066,4.552352048558421,0.3347635476378169
ABL,1921-1945,SK,exterior_wall,1.252416116077212,732109.1126747302,0.0,1.6512249559916454,0.0,5.185493748324452,1.252416116077212
ABL,1921-1945,SK,light_exterior_wall,1.252416116077212,732109.1126747302,0.0,1.6512249559916454,0.0,5.185493748324452,1.252416116077212
ABL,1921-1945,SK,light_partition_wall,1.252416116077212,568318.2281934874,0.0,1.1805903828741537,0.0,3.5533719413439644,0.8861660599334032
ABL,1921-1945,SK,partition_wall,1.252416116077212,568318.2281934874,0.0,1.1805903828741537,0.0,3.5533719413439644,0.8861660599334032
ABL,1921-1945,SK,roof,0.8823529411764706,357963.9861286396,0.0,1.0706638115631693,0.0,5.016722408026756,0.8823529411764706
ABL,1921-1945,SK,separating_floor,1.5,690899.0289029996,0.0,1.3853613484183793,0.0,3.6385688295936935,1.0033444816053512
ABL,1931-1950,DK,base_floor,1.54,196537.1626175124,0.0,0.0,0.36381000907663086,4.588522734044456,0.3370836702844351
ABL,1931-1950,DK,exterior_wall,1.2099999999999997,756345.1156051473,0.0,1.5852843685720648,0.0,5.111308241456511,1.2099999999999997
ABL,1931-1950,DK,light_exterior_wall,1.2099999999999997,756345.1156051473,0.0,1.5852843685720648,0.0,5.111308241456511,1.2099999999999997
ABL,1931-1950,DK,light_partition_wall,1.2099999999999997,579434.2159899524,0.0,1.1446572413760483,0.0,3.5357889046359743,0.8647180733223755
ABL,1931-1950,DK,partition_wall,1.2099999999999997,579434.2159899524,0.0,1.1446572413760483,0.0,3.5357889046359743,0.8647180733223755
ABL,1931-1950,DK,roof,1.215,248420.91001654952,0.0,1.5273220952596447,0.0,5.941610836715731,1.2149999999999999
ABL,1931-1950,DK,separating_floor,1.54,193183.71010996567,0.0,1.4176693148238502,0.0,3.6500675499514115,1.0210847367723115
ABL,1937-1959,ES,base_floor,1.26,981099.4355563144,0.0,0.0,0.3443856589130552,4.303572648404946,0.318868760046246
ABL,1937-1959,ES,exterior_wall,2.27,352151.5857916134,0.0,3.5276383471382617,0.0,6.367282825166194,2.27
ABL,1937-1959,ES,light_exterior_wall,2.27,352151.5857916134,0.0,3.5276383471382617,0.0,6.367282825166194,2.27
ABL,1937-1959,ES,light_partition_wall,2.27,328015.1700675431,0.0,1.9723780188462026,0.0,3.7946857682567012,1.2978103024412555
ABL,1937-1959,ES,partition_wall,2.27,328015.1700675431,0.0,1.9723780188462026,0.0,3.7946857682567012,1.2978103024412555
ABL,1937-1959,ES,roof,2.0935955056179774,930959.0792195859,0.0,2.907970301340821,0.0,7.475812838674422,2.093595505617977
ABL,1937-1959,ES,separating_floor,1.26,716942.6030812318,0.0,1.1869883467890083,0.0,3.5564085918315502,0.889956208504026
ABL,1937-1959,MT,base_floor,1.26,981099.4355563144,0.0,0.0,0.3443856589130552,4.303572648404946,0.318868760046246
ABL,1937-1959,MT,exterior_wall,2.27,352151.5857916134,0.0,3.5276383471382617,0.0,6.367282825166194,2.27
ABL,1937-1959,MT,light_exterior_wall,2.27,352151.5857916134,0.0,3.5276383471382617,0.0,6.367282825166194,2.27
ABL,1937-1959,MT,light_partition_wall,2.27,328015.1700675431,0.0,1.9723780188462026,0.0,3.7946857682567012,1.2978103024412555
ABL,1937-1959,MT,partition_wall,2.27,328015.1700675431,0.0,1.9723780188462026,0.0,3.7946857682567012,1.2978103024412555
ABL,1937-1959,MT,roof,2.0935955056179774,930959.0792195859,0.0,2.907970301340821,0.0,7.475812838674422,2.093595505617977
ABL,1937-1959,MT,separating_floor,1.26,716942.6030812318,0.0,1.1869883467890083,0.0,3.5564085918315502,0.889956208504026
ABL,1937-1959,PT,base_floor,1.26,981099.4355563144,0.0,0.0,0.3443856589130552,4.303572648404946,0.318868760046246
ABL,1937-1959,PT,exterior_wall,2.27,352151.5857916134,0.0,3.5276383471382617,0.0,6.367282825166194,2.27
ABL,1937-1959,PT,light_exterior_wall,2.27,352151.5857916134,0.0,3.5276383471382617,0.0,6.367282825166194,2.27
ABL,1937-1959,PT,light_partition_wall,2.27,328015.1700675431,0.0,1.9723780188462026,0.0,3.7946857682567012,1.2978103024412555
ABL,1937-1959,PT,partition_wall,2.27,328015.1700675431,0.0,1.9723780188462026,0.0,3.7946857682567012,1.2978103024412555
ABL,1937-1959,PT,roof,2.0935955056179774,930959.0792195859,0.0,2.907970301340821,0.0,7.475812838674422,2.093595505617977
ABL,1937-1959,PT,separating_floor,1.26,716942.6030812318,0.0,1.1869883467890083,0.0,3.5564085918315502,0.889956208504026
ABL,1945-1960,AT,base_floor,0.9803921568627451,986312.9009720316,0.0,0.0,0.31740930901964776,4.092294296909012,0.29456227020350645
ABL,1945-1960,AT,exterior_wall,1.3999999999999997,654355.98574479,0.0,1.88730115934214,0.0,5.4221533694810224,1.3999999999999997
ABL,1945-1960,AT,light_exterior_wall,1.3999999999999997,654355.98574479,0.0,1.88730115934214,0.0,5.4221533694810224,1.3999999999999997
ABL,1945-1960,AT,light_partition_wall,1.3999999999999997,529564.6221804905,0.0,1.3036595586181208,0.0,3.6073177016232925,0.9575923392612857
ABL,1945-1960,AT,partition_wall,1.3999999999999997,529564.6221804905,0.0,1.3036595586181208,0.0,3.6073177016232925,0.9575923392612857
ABL,1945-1960,AT,roof,1.7,1138547.577480046,0.0,2.2552401167418408,0.0,6.9049553208773355,1.6999999999999997
ABL,1945-1960,AT,separating_floor,0.9803921568627451,718964.852516395,0.0,1.1690815247807973,0.0,3.547839214946216,0.8793264733395697
ABL,1945-1960,CH,base_floor,0.9803921568627451,986312.9009720316,0.0,0.0,0.31740930901964776,4.092294296909012,0.29456227020350645
ABL,1945-1960,CH,exterior_wall,1.3999999999999997,654355.98574479,0.0,1.88730115934214,0.0,5.4221533694810224,1.3999999999999997
ABL,1945-1960,CH,light_exterior_wall,1.3999999999999997,654355.98574479,0.0,1.88730115934214,0.0,5.4221533694810224,1.3999999999999997
ABL,1945-1960,CH,light_partition_wall,1.3999999999999997,529564.6221804905,0.0,1.3036595586181208,0.0,3.6073177016232925,0.9575923392612857
ABL,1945-1960,CH,partition_wall,1.3999999999999997,529564.6221804905,0.0,1.3036595586181208,0.0,3.6073177016232925,0.9575923392612857
ABL,1945-1960,CH,roof,1.7,1138547.577480046,0.0,2.2552401167418408,0.0,6.9049553208773355,1.6999999999999997
ABL,1945-1960,CH,separating_floor,0.9803921568627451,718964.852516395,0.0,1.1690815247807973,0.0,3.547839214946216,0.8793264733395697
ABL,1946-1960,CZ,base_floor,1.5,917339.740785327,0.0,0.0,0.36133480578749066,4.552352048558421,0.3347635476378169
ABL,1946-1960,CZ,exterior_wall,1.43,639741.215178577,0.0,1.9365934914207554,0.0,5.466569823005466,1.43
ABL,1946-1960,CZ,light_exterior_wall,1.43,639741.215178577,0.0,1.9365934914207554,0.0,5.466569823005466,1.43
ABL,1946-1960,CZ,light_partition_wall,1.43,521728.07461634703,0.0,1.3283111406291364,0.0,3.6170939306175622,0.971533392214145
ABL,1946-1960,CZ,partition_wall,1.43,521728.07461634703,0.0,1.3283111406291364,0.0,3.6170939306175622,0.971533392214145
ABL,1946-1960,CZ,roof,1.0568345323741009,292264.5858025411,0.0,1.3061655638207255,0.0,5.536418250205402,1.0568345323741006
ABL,1946-1960,CZ,separating_floor,1.5,690899.0289029996,0.0,1.3853613484183793,0.0,3.6385688295936935,1.0033444816053512
ABL,1946-1960,IT,base_floor,1.3,971079.7433853952,0.0,0.0,0.34749172279134766,4.349280695884912,0.32178247255636794
ABL,1946-1960,IT,exterior_wall,1.9604934511117877,435593.41231338173,0.0,2.8896046916803955,0.0,6.09727966575278,1.960493451111788
ABL,1946-1960,IT,light_exterior_wall,1.9604934511117877,435593.41231338173,0.0,2.8896046916803955,0.0,6.09727966575278,1.960493451111788
ABL,1946-1960,IT,light_partition_wall,1.9604934511117877,392210.8517833191,0.0,1.7449817946504567,0.0,3.745265283902287,1.190368965738539
ABL,1946-1960,IT,partition_wall,1.9604934511117877,392210.8517833191,0.0,1.7449817946504567,0.0,3.745265283902287,1.190368965738539
ABL,1946-1960,IT,roof,1.6499999999999997,1167380.4122004914,0.0,2.1764938662445577,0.0,6.821000413393963,1.6499999999999992
ABL,1946-1960,IT,separating_floor,1.3,713004.6395678923,0.0,1.2205999718323086,0.0,3.5719192196730316,0.9097270818754374
ABL,1946-1960,SK,base_floor,1.5,917339.740785327,0.0,0.0,0.36133480578749066,4.552352048558421,0.3347635476378169
ABL,1946-1960,SK,exterior_wall,1.43,639741.215178577,0.0,1.9365934914207554,0.0,5.466569823005466,1.43
ABL,1946-1960,SK,light_exterior_wall,1.43,639741.215178577,0.0,1.9365934914207554,0.0,5.466569823005466,1.43
ABL,1946-1960,SK,light_partition_wall,1.43,521728.07461634703,0.0,1.3283111406291364,0.0,3.6170939306175622,0.971533392214145
ABL,1946-1960,SK,partition_wall,1.43,521728.07461634703,0.0,1.3283111406291364,0.0,3.6170939306175622,0.971533392214145
ABL,1946-1960,SK,roof,1.0568345323741009,292264.5858025411,0.0,1.3061655638207255,0.0,5.536418250205402,1.0568345323741006
ABL,1946-1960,SK,separating_floor,1.5,690899.0289029996,0.0,1.3853613484183793,0.0,3.6385688295936935,1.0033444816053512
ABL,1946-1970,HR,base_floor,0.9803921568627451,992366.7829675213,0.0,0.0,0.3174933935909268,4.078368652538984,0.29456227020350645
ABL,1946-1970,HR,exterior_wall,2.8,547699.7539247004,0.0,4.797806716929403,0.0,6.724303554274735,2.8
ABL,1946-1970,HR,light_exterior_wall,2.8,547699.7539247004,0.0,4.797806716929403,0.0,6.724303554274735,2.8
ABL,1946-1970,HR,light_partition_wall,2.8,468087.85978149896,0.0,2.3376189681081985,0.0,3.855687138529331,1.4553014553014554
ABL,1946-1970,HR,partition_wall,2.8,468087.85978149896,0.0,2.3376189681081985,0.0,3.855687138529331,1.4553014553014554
ABL,1946-1970,HR,roof,1.7999999999999996,1082471.3596309498,0.0,2.415458937198066,0.0,7.064364207221349,1.7999999999999992
ABL,1946-1970,HR,separating_floor,0.9803921568627451,721299.9496512557,0.0,1.1478084735272605,0.0,3.5373677822091207,0.8666100254885303
ABL,1946-1970,SI,base_floor,0.9803921568627451,992366.7829675213,0.0,0.0,0.3174933935909268,4.078368652538984,0.29456227020350645
ABL,1946-1970,SI,exterior_wall,2.8,547699.7539247004,0.0,4.797806716929403,0.0,6.724303554274735,2.8
ABL,1946-1970,SI,light_exterior_wall,2.8,547699.7539247004,0.0,4.797806716929403,0.0,6.724303554274735,2.8
ABL,1946-1970,SI,light_partition_wall,2.8,468087.85978149896,0.0,2.3376189681081985,0.0,3.855687138529331,1.4553014553014554
ABL,1946-1970,SI,partition_wall,2.8,468087.85978149896,0.0,2.3376189681081985,0.0,3.855687138529331,1.4553014553014554
ABL,1946-1970,SI,roof,1.7999999999999996,1082471.3596309498,0.0,2.415458937198066,0.0,7.064364207221349,1.7999999999999992
ABL,1946-1970,SI,separating_floor,0.9803921568627451,721299.9496512557,0.0,1.1478084735272605,0.0,3.5373677822091207,0.8666100254885303
ABL,1949-1957,DE,base_floor,2.1,385797.2168565344,0.0,0.0,0.3911946367579468,4.984571564206028,0.36272739355813277
ABL,1949-1957,DE,exterior_wall,1.2,762186.2600160289,0.0,1.5698587127158556,0.0,5.093378607809846,1.2
ABL,1949-1957,DE,light_exterior_wall,1.2,762186.2600160289,0.0,1.5698587127158556,0.0,5.093378607809846,1.2
ABL,1949-1957,DE,light_partition_wall,1.2,582048.018688267,0.0,1.1361484567316795,0.0,3.531489111241907,0.8595988538681948
ABL,1949-1957,DE,partition_wall,1.2,582048.018688267,0.0,1.1361484567316795,0.0,3.531489111241907,0.8595988538681948
